Date,Region,Product,Salesperson,Customer_Type,Units_Sold,Unit_Price,Discount,Revenue,Cost,Gross_Profit,Gross_Margin,Sales_Target
2025-11-16,Lagos,Product E,Salesperson 1,SME,184,60000,0.067,10300320.0,6792037.776471405,3508282.2235285947,0.340599342887269,10586915.450243236
2025-11-16,Kano,Product B,Salesperson 6,Retail,17,22000,0.099,336974.0,188496.70249700669,148477.29750299331,0.4406194469098308,351777.20929866924
2025-11-16,Abuja,Product E,Salesperson 1,SME,403,60000,0.134,20939880.0,14898678.459900532,6041201.540099468,0.28850220441088814,20175685.0948808
2025-11-17,Ibadan,Product E,Salesperson 3,Retail,324,60000,0.087,17748720.0,11085711.054829415,6663008.945170585,0.37540785730861637,18908172.71538004
2025-11-17,Lagos,Product A,Salesperson 3,SME,373,15000,0.108,4990740.0,3260470.837299865,1730269.1627001348,0.34669591337159117,5464634.064294862
2025-11-18,Kano,Product C,Salesperson 4,Corporate,464,30000,0.081,12792480.0,9247509.128815453,3544970.8711845465,0.27711365358277257,14216984.057343263
2025-11-19,Port Harcourt,Product B,Salesperson 6,Corporate,464,22000,0.05,9697600.0,5572159.197666245,4125440.8023337554,0.425408431192641,10180974.986449815
2025-11-19,Abuja,Product E,Salesperson 8,Corporate,294,60000,0.121,15505560.0,11912704.05828652,3592855.9417134803,0.23171403946155317,14015020.049776072
2025-11-19,Lagos,Product D,Salesperson 3,Retail,184,45000,0.072,7683840.0,5294415.222930474,2389424.777069526,0.3109675340805542,8492806.401671851
2025-11-19,Abuja,Product E,Salesperson 6,Corporate,302,60000,0.049,17232120.0,10601132.404075,6630987.595925,0.3848039356692618,18096912.970525526
2025-11-20,Port Harcourt,Product A,Salesperson 3,SME,405,15000,0.046,5795550.0,4459106.51438879,1336443.4856112096,0.23059821511525389,6373203.148148865
2025-11-20,Lagos,Product B,Salesperson 6,Retail,387,22000,0.131,7398666.0,4530362.542865377,2868303.457134623,0.3876784621896195,7962048.580004981
2025-11-20,Port Harcourt,Product E,Salesperson 1,SME,248,60000,0.075,13764000.0,9785295.682609027,3978704.3173909727,0.2890659922545025,14595414.415576281
2025-11-20,Ibadan,Product A,Salesperson 1,Retail,480,15000,0.033,6962400.0,5117319.96283636,1845080.0371636404,0.2650063249976503,6887360.405565266
2025-11-21,Ibadan,Product C,Salesperson 4,SME,114,30000,0.04,3283200.0,2307265.2542594722,975934.7457405278,0.29725107996482936,3052272.601183484
2025-11-22,Abuja,Product D,Salesperson 1,SME,465,45000,0.088,19083600.0,12940988.86264737,6142611.1373526305,0.321879055175786,21363291.568399854
2025-11-22,Ibadan,Product D,Salesperson 6,SME,221,45000,0.08,9149400.0,5725249.040997684,3424150.959002316,0.37424868942251033,9446240.652412638
2025-11-22,Abuja,Product C,Salesperson 2,SME,220,30000,0.012,6520800.0,4332967.329992605,2187832.6700073946,0.33551599037041385,7010165.76166581
2025-11-23,Ibadan,Product D,Salesperson 7,SME,18,45000,0.079,746010.0,479273.33571490605,266736.66428509395,0.3575510573384994,723864.6969510094
2025-11-23,Ibadan,Product E,Salesperson 6,Corporate,333,60000,0.091,18161820.0,11387263.63226404,6774556.36773596,0.3730108748867657,17096633.363847718
2025-11-24,Abuja,Product C,Salesperson 5,Retail,375,30000,0.051,10676250.0,6584739.955284294,4091510.0447157063,0.38323475421760506,10411899.952683318
2025-11-24,Ibadan,Product A,Salesperson 2,Retail,425,15000,0.106,5699250.0,3749444.693121244,1949805.3068787558,0.3421161217491347,6144352.916693574
2025-11-25,Abuja,Product B,Salesperson 3,Retail,304,22000,0.124,5858688.0,4422662.3493601,1436025.6506399,0.24511044975255553,5491618.562888508
2025-11-25,Kano,Product D,Salesperson 4,SME,237,45000,0.048,10153080.0,5900425.235612931,4252654.764387069,0.41885366454189954,10162615.291678872
2025-11-26,Port Harcourt,Product A,Salesperson 5,Corporate,115,15000,0.12,1518000.0,939962.8852049743,578037.1147950257,0.38078861317195367,1615243.0394877521
2025-11-26,Lagos,Product C,Salesperson 8,Retail,401,30000,0.034,11620980.0,8019811.915679024,3601168.0843209764,0.30988505997953497,10517673.213696053
2025-11-26,Abuja,Product D,Salesperson 4,Corporate,470,45000,0.055,19986750.0,13124208.154538527,6862541.845461473,0.34335456467216896,22728213.365010418
2025-11-26,Ibadan,Product B,Salesperson 3,Retail,98,22000,0.0,2156000.0,1633205.5595809591,522794.44041904085,0.2424835066878668,2124132.454835742
2025-11-26,Ibadan,Product D,Salesperson 8,Retail,189,45000,0.056,8028720.0,5699610.975589841,2329109.0244101593,0.2900971791780208,7989060.464401628
2025-11-27,Ibadan,Product D,Salesperson 2,Corporate,148,45000,0.029,6466860.0,3561266.17699181,2905593.82300819,0.4493051995880829,6392338.600766353
2025-11-27,Abuja,Product B,Salesperson 5,SME,306,22000,0.027,6550236.0,4792603.725441669,1757632.274558331,0.26833113716182605,6218607.837895821
2025-11-28,Ibadan,Product A,Salesperson 2,Retail,39,15000,0.099,527085.0,366762.9591154363,160322.0408845637,0.30416733711747385,563216.5943854394
2025-11-28,Ibadan,Product D,Salesperson 8,Retail,147,45000,0.037,6370245.0,4035680.770510599,2334564.229489401,0.3664795042403237,6395266.222138819
2025-11-30,Abuja,Product B,Salesperson 7,Retail,139,22000,0.116,2703272.0,1806399.5779280197,896872.4220719803,0.33177291152055005,2461555.5184699306
2025-11-30,Abuja,Product A,Salesperson 2,Retail,77,15000,0.073,1070685.0,649198.4008341049,421486.59916589514,0.39366069307583007,1011324.3763770373
2025-11-30,Port Harcourt,Product B,Salesperson 3,Corporate,276,22000,0.032,5877696.0,4202569.201837926,1675126.7981620738,0.2849971822568016,6566499.124723994
2025-12-01,Kano,Product D,Salesperson 7,SME,387,45000,0.004,17345340.0,11995034.125138326,5350305.874861674,0.30845782641687475,18912273.161430568
2025-12-01,Port Harcourt,Product A,Salesperson 7,Corporate,380,15000,0.097,5147100.0,3930994.808051446,1216105.191948554,0.23626997570448485,5884237.557526151
2025-12-01,Abuja,Product E,Salesperson 1,SME,76,60000,0.08,4195200.0,2572266.9716377165,1622933.0283622835,0.3868547455096976,4540152.560017338
2025-12-01,Abuja,Product A,Salesperson 1,Corporate,71,15000,0.007,1057545.0,592328.9040630629,465216.09593693714,0.4399019388649534,1047545.5835404574
2025-12-01,Abuja,Product B,Salesperson 8,Retail,161,22000,0.128,3088624.0,1901490.4147519546,1187133.5852480454,0.3843567832303464,3424105.507857129
2025-12-02,Port Harcourt,Product A,Salesperson 5,Corporate,58,15000,0.025,848250.0,570724.9751287325,277525.0248712675,0.3271736220115149,935854.0890529434
2025-12-02,Kano,Product C,Salesperson 8,Retail,441,30000,0.092,12012840.0,8942380.660642002,3070459.339357998,0.25559812162302986,13166258.177798685
2025-12-03,Ibadan,Product C,Salesperson 3,Corporate,82,30000,0.125,2152500.0,1443967.840536788,708532.1594632119,0.3291670891815154,1951428.1581368519
2025-12-04,Lagos,Product D,Salesperson 4,SME,177,45000,0.076,7359660.0,5505353.003751236,1854306.996248764,0.2519555246096646,8432229.105462868
2025-12-04,Ibadan,Product D,Salesperson 7,SME,46,45000,0.006,2057580.0,1278028.0925976948,779551.9074023052,0.3788683343550701,1899069.354219015
2025-12-04,Ibadan,Product B,Salesperson 1,Retail,215,22000,0.059,4450930.0,3138191.3410491976,1312738.6589508024,0.2949358131785497,4162476.8634019066
2025-12-04,Port Harcourt,Product A,Salesperson 8,Retail,455,15000,0.131,5930925.0,4581396.617375546,1349528.3826244539,0.2275409624340982,6238774.964199862
2025-12-05,Lagos,Product D,Salesperson 3,Corporate,184,45000,0.137,7145640.0,5312869.497841134,1832770.5021588663,0.2564879425998044,7724802.898290001
2025-12-05,Ibadan,Product D,Salesperson 6,Corporate,451,45000,0.059,19097595.0,11377021.00154698,7720573.998453019,0.4042694380341095,21208671.94121753
2025-12-06,Kano,Product B,Salesperson 6,Corporate,422,22000,0.006,9228296.0,7105149.967325683,2123146.0326743172,0.23006913006196564,9768734.20620905
2025-12-06,Lagos,Product A,Salesperson 7,SME,481,15000,0.006,7171710.0,4906644.226695563,2265065.7733044373,0.31583343070264097,6721305.605790952
2025-12-06,Kano,Product A,Salesperson 7,Retail,266,15000,0.114,3535140.0,2660044.0483737756,875095.9516262244,0.24754209214521192,3832672.1727353386
2025-12-07,Ibadan,Product B,Salesperson 8,Retail,132,22000,0.078,2677488.0,1671515.8870524631,1005972.1129475369,0.3757148913263241,2614186.622994627
2025-12-08,Abuja,Product E,Salesperson 5,Corporate,273,60000,0.108,14610960.0,8741377.262337064,5869582.737662936,0.40172464626985055,16340109.2725647
2025-12-08,Port Harcourt,Product B,Salesperson 7,SME,372,22000,0.137,7062792.0,3915206.495177077,3147585.504822923,0.4456573979274659,7726962.5941475695
2025-12-08,Ibadan,Product D,Salesperson 2,SME,103,45000,0.092,4208580.0,3281164.196433391,927415.803566609,0.22036311619753196,4687636.837107143
2025-12-08,Ibadan,Product E,Salesperson 4,SME,259,60000,0.069,14467740.0,8634537.774607109,5833202.225392891,0.40318682982918486,13859336.367771124
2025-12-08,Abuja,Product C,Salesperson 4,Corporate,383,30000,0.118,10134180.0,5668220.267554852,4465959.732445148,0.44068289022349594,11421875.919909306
2025-12-10,Kano,Product E,Salesperson 3,Retail,405,60000,0.119,21408300.0,12265607.752689434,9142692.247310566,0.4270629731137253,23924070.647660363
2025-12-10,Ibadan,Product A,Salesperson 6,SME,423,15000,0.048,6040440.0,3947559.8967676032,2092880.1032323968,0.34647808822410237,6150365.958673373
2025-12-10,Kano,Product B,Salesperson 6,SME,146,22000,0.128,2800864.0,1914585.322113915,886278.6778860849,0.31643045784660906,2940276.5330261486
2025-12-10,Kano,Product E,Salesperson 5,SME,163,60000,0.043,9359460.0,6340159.96507892,3019300.03492108,0.3225934012134332,9994273.594664559
2025-12-10,Ibadan,Product B,Salesperson 4,SME,289,22000,0.031,6160902.0,4090364.9007749953,2070537.0992250047,0.33607694120520093,6972150.329224428
2025-12-11,Abuja,Product A,Salesperson 7,Corporate,476,15000,0.067,6661620.0,4424118.158751754,2237501.841248246,0.33587953699674344,6843630.431523302
2025-12-12,Ibadan,Product D,Salesperson 6,Retail,401,45000,0.144,15446520.0,11844395.140236773,3602124.8597632274,0.23319976666350914,17520649.71990197
2025-12-12,Ibadan,Product E,Salesperson 4,Corporate,150,60000,0.008,8928000.0,4922249.706725433,4005750.2932745675,0.4486727479026173,8671940.489172043
2025-12-12,Abuja,Product B,Salesperson 4,SME,412,22000,0.112,8048832.0,4823347.39563881,3225484.6043611905,0.40073946186989495,7731745.876654357
2025-12-12,Abuja,Product C,Salesperson 2,SME,24,30000,0.15,612000.0,469706.83343994885,142293.16656005115,0.23250517411773064,579008.3404170132
2025-12-12,Lagos,Product D,Salesperson 4,Corporate,40,45000,0.03,1746000.0,1334385.84503977,411614.15496023,0.2357469386942898,1734217.5990969916
2025-12-12,Lagos,Product A,Salesperson 6,Retail,52,15000,0.04,748800.0,435305.6173224008,313494.3826775992,0.4186623700288451,841211.027109738
2025-12-12,Ibadan,Product A,Salesperson 3,SME,267,15000,0.031,3880845.0,2480899.7694253298,1399945.2305746702,0.36073206494324567,4227356.5109583065
2025-12-13,Port Harcourt,Product E,Salesperson 5,SME,111,60000,0.148,5674320.0,3287275.077281358,2387044.922718642,0.4206750628654432,5450646.434412827
2025-12-14,Ibadan,Product A,Salesperson 6,Retail,317,15000,0.095,4303275.0,2499403.309783913,1803871.6902160868,0.41918578064755024,4845997.509855346
2025-12-14,Kano,Product D,Salesperson 2,SME,283,45000,0.14,10952100.0,8360745.96409127,2591354.03590873,0.23660795974367746,10711157.37615759
2025-12-14,Port Harcourt,Product B,Salesperson 7,SME,210,22000,0.104,4139520.0,2313108.473106461,1826411.526893539,0.4412133597358,4189428.7252921592
2025-12-14,Kano,Product A,Salesperson 8,SME,466,15000,0.053,6619530.0,5077311.900243239,1542218.0997567615,0.2329800000538953,6232973.0868561985
2025-12-15,Abuja,Product C,Salesperson 7,SME,302,30000,0.12,7972800.0,5665129.629739191,2307670.3702608086,0.28944290214991075,8606649.977986563
2025-12-15,Ibadan,Product D,Salesperson 1,Corporate,296,45000,0.037,12827160.0,9013030.015097855,3814129.9849021453,0.2973479698469611,12935218.988118067
2025-12-15,Ibadan,Product C,Salesperson 1,SME,385,30000,0.12,10164000.0,7098678.714175,3065321.285825,0.3015861162755805,11658625.07501924
2025-12-15,Ibadan,Product C,Salesperson 5,Retail,250,30000,0.067,6997500.0,4719863.698303987,2277636.3016960127,0.3254928619787085,7451015.912003369
2025-12-15,Ibadan,Product E,Salesperson 2,SME,484,60000,0.136,25090560.0,19284286.840789706,5806273.1592102945,0.2314126571591186,23658478.6090575
2025-12-15,Kano,Product D,Salesperson 3,Corporate,147,45000,0.143,5669055.0,3702827.097908303,1966227.9020916969,0.34683521364525427,5345242.39620693
2025-12-15,Kano,Product E,Salesperson 4,SME,299,60000,0.048,17078880.0,11761297.826536426,5317582.173463574,0.3113542675786453,19337887.916915763
2025-12-16,Lagos,Product E,Salesperson 2,Corporate,340,60000,0.1,18360000.0,13698638.631317947,4661361.368682053,0.2538867847866042,20922372.88054719
2025-12-16,Ibadan,Product C,Salesperson 3,Corporate,341,30000,0.032,9902640.0,5692261.743445067,4210378.256554933,0.4251773523580513,9650225.910929523
2025-12-16,Port Harcourt,Product B,Salesperson 8,SME,272,22000,0.129,5212064.0,3714206.2920363136,1497857.7079636864,0.28738283105573653,5236100.46214888
2025-12-16,Lagos,Product B,Salesperson 4,SME,113,22000,0.108,2217512.0,1419937.410581127,797574.589418873,0.3596709237284276,2123842.152082815
2025-12-18,Kano,Product E,Salesperson 3,SME,19,60000,0.092,1035120.0,616313.4071576066,418806.59284239344,0.40459714124197527,1163422.828346138
2025-12-19,Lagos,Product D,Salesperson 2,SME,207,45000,0.002,9296370.0,5571760.765885217,3724609.234114783,0.4006520000940994,10446588.11255472
2025-12-19,Ibadan,Product D,Salesperson 7,Retail,349,45000,0.072,14574240.0,10096909.67167308,4477330.32832692,0.3072084944619356,13295812.785508597
2025-12-20,Ibadan,Product C,Salesperson 7,Corporate,206,30000,0.016,6081120.0,3921923.561619211,2159196.438380789,0.35506558633619945,5838220.5565278195
2025-12-22,Kano,Product B,Salesperson 2,SME,362,22000,0.047,7589692.0,4174422.816233451,3415269.183766549,0.44998784980557166,6965832.063617238
2025-12-22,Port Harcourt,Product E,Salesperson 6,Retail,210,60000,0.032,12196800.0,7113643.355078107,5083156.644921893,0.41676149850140143,12140758.887903301
2025-12-22,Ibadan,Product A,Salesperson 2,SME,161,15000,0.13,2101050.0,1378337.137195176,722712.862804824,0.3439769937911159,2140574.1786715095
2025-12-22,Kano,Product E,Salesperson 2,SME,389,60000,0.065,21822900.0,14021125.256228825,7801774.743771175,0.3575040321758875,21100926.232943144
2025-12-22,Port Harcourt,Product A,Salesperson 3,Retail,329,15000,0.062,4629030.0,2781949.275820348,1847080.724179652,0.39902111763796133,4546296.566950399
2025-12-23,Ibadan,Product D,Salesperson 7,SME,249,45000,0.028,10891260.0,7253762.559392004,3637497.4406079957,0.33398316086550095,10360808.896510845
2025-12-23,Kano,Product C,Salesperson 8,Retail,51,30000,0.034,1477980.0,845000.1224996628,632979.8775003372,0.42827364206575,1503536.5091154107
2025-12-24,Ibadan,Product E,Salesperson 1,Corporate,424,60000,0.074,23557440.0,15221400.03870908,8336039.96129092,0.3538601801083191,26022387.928392272
2025-12-25,Ibadan,Product A,Salesperson 6,Corporate,404,15000,0.036,5841840.0,3394452.3733287547,2447387.6266712453,0.41894122856347404,5732499.6366114495
2025-12-25,Lagos,Product C,Salesperson 8,SME,363,30000,0.052,10323720.0,6006375.101037527,4317344.898962473,0.41819662863410406,10358555.165960968
2025-12-25,Kano,Product E,Salesperson 7,SME,385,60000,0.138,19912200.0,15434680.65144937,4477519.348550631,0.22486311650900606,22588031.238388542
2025-12-25,Port Harcourt,Product E,Salesperson 2,Corporate,159,60000,0.142,8185320.0,5923435.220707815,2261884.779292185,0.2763343130497262,7419240.04190599
2025-12-26,Lagos,Product D,Salesperson 7,Retail,284,45000,0.012,12626640.0,8948396.256561182,3678243.7434388176,0.2913081978609367,11980075.900312187
2025-12-26,Lagos,Product A,Salesperson 7,Corporate,394,15000,0.088,5389920.0,3880570.8632408334,1509349.1367591666,0.2800318254740639,4904844.893133469
2025-12-26,Kano,Product A,Salesperson 6,Retail,416,15000,0.131,5422560.0,3325358.9684625743,2097201.0315374257,0.3867547858460627,5972852.441895996
2025-12-27,Kano,Product E,Salesperson 6,Corporate,372,60000,0.013,22029840.0,15837957.355486503,6191882.644513497,0.28106798072584716,21832685.173153304
2025-12-27,Lagos,Product E,Salesperson 3,Corporate,311,60000,0.129,16252860.0,10474335.905915711,5778524.094084289,0.35553890786509507,16984084.21873997
2025-12-27,Ibadan,Product C,Salesperson 5,SME,285,30000,0.104,7660800.0,5537171.211674438,2123628.788325562,0.27720718310431836,8003759.705024216
2025-12-29,Ibadan,Product C,Salesperson 5,Retail,239,30000,0.008,7112640.0,4989921.260985962,2122718.739014038,0.29844315739500915,7656644.256150094
2025-12-29,Lagos,Product C,Salesperson 4,Retail,62,30000,0.05,1767000.0,1333959.4302091757,433040.5697908243,0.2450710638318191,1738172.955172368
2025-12-29,Ibadan,Product D,Salesperson 2,Corporate,371,45000,0.073,15476265.0,9299043.059251064,6177221.940748936,0.39914164953552655,17098040.220520444
2025-12-29,Ibadan,Product A,Salesperson 4,Retail,92,15000,0.079,1270980.0,818274.1243955019,452705.8756044981,0.35618646682441746,1447120.6543985456
2025-12-29,Ibadan,Product A,Salesperson 1,Corporate,436,15000,0.074,6056040.0,3439804.5740974494,2616235.4259025506,0.4320043173265947,5875252.392887354
2025-12-30,Ibadan,Product E,Salesperson 5,SME,57,60000,0.016,3365280.0,2113140.984260433,1252139.015739567,0.3720757309167639,3104443.2710513035
2025-12-30,Port Harcourt,Product B,Salesperson 4,Corporate,353,22000,0.077,7168018.0,4107162.0035049533,3060855.9964950467,0.4270156682774857,7485815.169589658
2025-12-30,Port Harcourt,Product D,Salesperson 4,Retail,212,45000,0.021,9339660.0,5232554.87608169,4107105.12391831,0.43974889063609485,9993806.393205507
2025-12-31,Abuja,Product D,Salesperson 1,Corporate,416,45000,0.138,16136640.0,8910555.133429958,7226084.866570042,0.44780604057412465,15174157.955049703
2025-12-31,Lagos,Product C,Salesperson 8,Corporate,245,30000,0.091,6681150.0,4064111.073440421,2617038.926559579,0.3917048601752062,7093622.000101945
2025-12-31,Kano,Product C,Salesperson 6,SME,32,30000,0.058,904320.0,582538.5505596795,321781.4494403205,0.35582697434571886,936821.8160340897
2025-12-31,Abuja,Product E,Salesperson 5,Retail,317,60000,0.045,18164100.0,13198180.596562581,4965919.403437419,0.2733919876810532,17417951.07835361
